institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,state
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,10,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,1,25028,35454,46422,142,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,5,33659,46556,60240,135,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,10,37517,55286,81554,97,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2007,2007-2009,1,22055,32711,41870,150,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2007,2007-2009,5,32644,41512,55286,158,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2010,2010-2012,1,21946,30363,38589,147,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2013,2013-2015,1,24035,32678,43658,121,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,1,23745,32257,40608,127,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,5,33993,44914,58057,136,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,10,36128,50375,72639,124,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2007,2007-2009,1,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,5,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2007,2007-2009,5,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,1300,EDUCATION,2001,2001-2005,1,38973,48016,56733,749,CO
1345,ADAMS STATE COLLEGE,7,Masters,1300,EDUCATION,2001,2001-2005,5,40587,50779,62546,650,CO
1345,ADAMS STATE COLLEGE,7,Masters,1300,EDUCATION,2001,2001-2005,10,43911,52868,65831,666,CO
1345,ADAMS STATE COLLEGE,7,Masters,1300,EDUCATION,2006,2006-2010,1,36196,44403,52431,605,CO
1345,ADAMS STATE COLLEGE,7,Masters,1300,EDUCATION,2006,2006-2010,5,39740,49114,58871,612,CO
1345,ADAMS STATE COLLEGE,7,Masters,1300,EDUCATION,2011,2011-2015,1,36344,44914,55512,292,CO
1345,ADAMS STATE COLLEGE,7,Masters,2400,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2011,2011-2015,1,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,4200,PSYCHOLOGY,2001,2001-2005,1,32355,41044,50335,210,CO
1345,ADAMS STATE COLLEGE,7,Masters,4200,PSYCHOLOGY,2001,2001-2005,5,38529,47260,56979,184,CO
1345,ADAMS STATE COLLEGE,7,Masters,4200,PSYCHOLOGY,2001,2001-2005,10,41394,50506,60984,163,CO
1345,ADAMS STATE COLLEGE,7,Masters,4200,PSYCHOLOGY,2006,2006-2010,1,31575,39729,48558,257,CO
1345,ADAMS STATE COLLEGE,7,Masters,4200,PSYCHOLOGY,2006,2006-2010,5,35701,45636,53984,244,CO
1345,ADAMS STATE COLLEGE,7,Masters,4200,PSYCHOLOGY,2011,2011-2015,1,31215,39484,46841,315,CO
1345,ADAMS STATE COLLEGE,7,Masters,5000,VISUAL AND PERFORMING ARTS,2001,2001-2005,1,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,5000,VISUAL AND PERFORMING ARTS,2001,2001-2005,5,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,5000,VISUAL AND PERFORMING ARTS,2001,2001-2005,10,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,5000,VISUAL AND PERFORMING ARTS,2006,2006-2010,1,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,5000,VISUAL AND PERFORMING ARTS,2006,2006-2010,5,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,5000,VISUAL AND PERFORMING ARTS,2011,2011-2015,1,NA,NA,NA,NA,CO
1345,ADAMS STATE COLLEGE,7,Masters,5200,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",2011,2011-2015,1,38134,48725,62632,89,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",904,JOURNALISM,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2011,2011-2015,1,24532,40449,55625,62,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2011,2011-2015,1,26643,40017,49214,49,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1205,CULINARY ARTS AND RELATED SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1205,CULINARY ARTS AND RELATED SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,22485,34259,49605,180,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,27512,42414,60878,248,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2011,2011-2015,1,25078,38649,55456,167,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1503,ELECTRICAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1503,ELECTRICAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1503,ELECTRICAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1503,ELECTRICAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1503,ELECTRICAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1503,ELECTRICAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2011,2011-2015,1,46439,66167,81974,165,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1505,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1505,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1505,ENVIRONMENTAL CONTROL TECHNOLOGIES/TECHNICIANS,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1506,INDUSTRIAL PRODUCTION TECHNOLOGIES/TECHNICIANS,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1512,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,1,56566,70499,85206,93,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1512,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,5,60325,80907,103913,82,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1512,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,10,60771,90412,124271,78,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1512,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,56068,73438,99202,186,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1512,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,58063,75620,111992,187,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1512,COMPUTER ENGINEERING TECHNOLOGIES/TECHNICIANS,2011,2011-2015,1,60027,84653,123824,32,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1601,"LINGUISTIC, COMPARATIVE, AND RELATED LANGUAGE STUDIES AND SERVICES",2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",1907,"HUMAN DEVELOPMENT, FAMILY STUDIES, AND RELATED SERVICES",2011,2011-2015,1,17859,22833,30171,229,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",2203,LEGAL SUPPORT SERVICES,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",3105,HEALTH AND PHYSICAL EDUCATION/FITNESS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",3105,HEALTH AND PHYSICAL EDUCATION/FITNESS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2001,2001-2005,1,39189,44170,55422,37,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2001,2001-2005,5,44356,55625,63253,39,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2001,2001-2005,10,52941,64791,85538,40,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4301,CRIMINAL JUSTICE AND CORRECTIONS,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4302,FIRE PROTECTION,2001,2001-2005,1,42533,53608,64493,84,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4302,FIRE PROTECTION,2001,2001-2005,5,56867,64087,75484,51,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4302,FIRE PROTECTION,2001,2001-2005,10,62012,75168,96829,76,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4600,CONSTRUCTION TRADES,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4600,CONSTRUCTION TRADES,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4600,CONSTRUCTION TRADES,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4600,CONSTRUCTION TRADES,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4600,CONSTRUCTION TRADES,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4602,CARPENTERS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4602,CARPENTERS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4604,"BUILDING/CONSTRUCTION FINISHING, MANAGEMENT, AND INSPECTION",2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4604,"BUILDING/CONSTRUCTION FINISHING, MANAGEMENT, AND INSPECTION",2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4604,"BUILDING/CONSTRUCTION FINISHING, MANAGEMENT, AND INSPECTION",2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",4706,VEHICLE MAINTENANCE AND REPAIR TECHNOLOGIES,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5004,DESIGN AND APPLIED ARTS,2001,2001-2005,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5004,DESIGN AND APPLIED ARTS,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5004,DESIGN AND APPLIED ARTS,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5004,DESIGN AND APPLIED ARTS,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5004,DESIGN AND APPLIED ARTS,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5004,DESIGN AND APPLIED ARTS,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5009,MUSIC,2011,2011-2015,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,2001-2005,1,26353,35416,46087,54,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,2001-2005,5,27512,36128,46790,36,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2006,2006-2010,1,24392,32124,45906,93,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2006,2006-2010,5,26701,42309,57589,89,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2011,2011-2015,1,24615,30409,39729,34,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,2001-2005,1,25580,33077,39153,34,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,2001-2005,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2001,2001-2005,10,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,2006-2010,1,24679,30771,40821,58,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2006,2006-2010,5,25387,34321,47064,69,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2011,2011-2015,1,18771,26850,39009,48,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,1,19508,25194,35416,60,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,5,31640,42682,63643,63,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2001,2001-2005,10,39060,58866,86867,63,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,2006-2010,1,20023,28427,39426,306,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2006,2006-2010,5,28368,41491,58350,358,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2011,2011-2015,1,19399,27206,40395,353,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2001,2001-2005,1,20596,26739,35594,85,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2001,2001-2005,5,24228,33798,44356,82,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2001,2001-2005,10,29926,40449,53775,68,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2006,2006-2010,1,18339,24481,31439,81,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2006,2006-2010,5,22560,30264,44691,81,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,2011,2011-2015,1,16730,24983,29995,80,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5126,HEALTH AIDES/ATTENDANTS/ORDERLIES,2006,2006-2010,1,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5126,HEALTH AIDES/ATTENDANTS/ORDERLIES,2006,2006-2010,5,NA,NA,NA,NA,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5126,HEALTH AIDES/ATTENDANTS/ORDERLIES,2011,2011-2015,1,26353,30988,36668,38,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,2001-2005,1,16122,24532,31391,43,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,2001-2005,5,25065,33993,50856,45,CO
1346,ARAPAHOE COMMUNITY COLLEGE,1,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2001,2001-2005,10,37478,52524,63302,45,CO
